Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TCL","Crops and livestock products","372","Ireland","5608","Import Quantity","02111","Cattle","2003","2003","Head","952","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5608","Import Quantity","02111","Cattle","2004","2004","Head","609","T","Unofficial figure"
"TCL","Crops and livestock products","372","Ireland","5608","Import Quantity","02111","Cattle","2005","2005","Head","860","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5608","Import Quantity","02111","Cattle","2006","2006","Head","372","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5608","Import Quantity","02111","Cattle","2007","2007","Head","767","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5608","Import Quantity","02111","Cattle","2008","2008","Head","90","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5608","Import Quantity","02111","Cattle","2009","2009","Head","38","T","Unofficial figure"
"TCL","Crops and livestock products","372","Ireland","5608","Import Quantity","02111","Cattle","2010","2010","Head","98","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5608","Import Quantity","02111","Cattle","2011","2011","Head","1017","T","Unofficial figure"
"TCL","Crops and livestock products","372","Ireland","5608","Import Quantity","02111","Cattle","2012","2012","Head","4055","T","Unofficial figure"
"TCL","Crops and livestock products","372","Ireland","5608","Import Quantity","02111","Cattle","2013","2013","Head","2791","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5608","Import Quantity","02111","Cattle","2014","2014","Head","2174","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5608","Import Quantity","02111","Cattle","2015","2015","Head","8338","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5608","Import Quantity","02111","Cattle","2016","2016","Head","6494","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5608","Import Quantity","02111","Cattle","2017","2017","Head","5862","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5608","Import Quantity","02111","Cattle","2018","2018","Head","7811","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5608","Import Quantity","02111","Cattle","2019","2019","Head","16508","I","Imputed value"
"TCL","Crops and livestock products","372","Ireland","5608","Import Quantity","02111","Cattle","2020","2020","Head","13892","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5610","Import Quantity","02111","Cattle","2014","2014","tonnes","105","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5610","Import Quantity","02111","Cattle","2015","2015","tonnes","259","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5610","Import Quantity","02111","Cattle","2016","2016","tonnes","338","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5610","Import Quantity","02111","Cattle","2017","2017","tonnes","354","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5610","Import Quantity","02111","Cattle","2018","2018","tonnes","548","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5610","Import Quantity","02111","Cattle","2019","2019","tonnes","969","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5610","Import Quantity","02111","Cattle","2020","2020","tonnes","1323","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","02111","Cattle","1961","1961","1000 US$","22640","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","02111","Cattle","1962","1962","1000 US$","14320","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","02111","Cattle","1963","1963","1000 US$","19960","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","02111","Cattle","1964","1964","1000 US$","24213","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","02111","Cattle","1965","1965","1000 US$","20460","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","02111","Cattle","1966","1966","1000 US$","12752","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","02111","Cattle","1967","1967","1000 US$","22851","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","02111","Cattle","1968","1968","1000 US$","19644","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","02111","Cattle","1969","1969","1000 US$","21277","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","02111","Cattle","1970","1970","1000 US$","28902","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","02111","Cattle","1971","1971","1000 US$","17525","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","02111","Cattle","1972","1972","1000 US$","22475","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","02111","Cattle","1973","1973","1000 US$","27113","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","02111","Cattle","1974","1974","1000 US$","21370","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","02111","Cattle","1975","1975","1000 US$","18976","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","02111","Cattle","1976","1976","1000 US$","21013","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","02111","Cattle","1977","1977","1000 US$","54063","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","02111","Cattle","1978","1978","1000 US$","60688","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","02111","Cattle","1979","1979","1000 US$","108190","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","02111","Cattle","1980","1980","1000 US$","45356","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","02111","Cattle","1981","1981","1000 US$","66198","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","02111","Cattle","1982","1982","1000 US$","37744","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","02111","Cattle","1983","1983","1000 US$","8592","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","02111","Cattle","1984","1984","1000 US$","9332","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","02111","Cattle","1985","1985","1000 US$","7053","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","02111","Cattle","1986","1986","1000 US$","5184","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","02111","Cattle","1987","1987","1000 US$","6985","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","02111","Cattle","1988","1988","1000 US$","15517","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","02111","Cattle","1989","1989","1000 US$","8943","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","02111","Cattle","1990","1990","1000 US$","3513","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","02111","Cattle","1991","1991","1000 US$","1888","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","02111","Cattle","1992","1992","1000 US$","10388","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","02111","Cattle","1993","1993","1000 US$","4781","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","02111","Cattle","1994","1994","1000 US$","6447","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","02111","Cattle","1995","1995","1000 US$","4311","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","02111","Cattle","1996","1996","1000 US$","1773","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","02111","Cattle","1997","1997","1000 US$","820","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","02111","Cattle","1998","1998","1000 US$","980","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","02111","Cattle","1999","1999","1000 US$","642","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","02111","Cattle","2000","2000","1000 US$","1615","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","02111","Cattle","2001","2001","1000 US$","1063","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","02111","Cattle","2002","2002","1000 US$","2422","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","02111","Cattle","2003","2003","1000 US$","1352","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","02111","Cattle","2004","2004","1000 US$","1313","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","02111","Cattle","2005","2005","1000 US$","1539","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","02111","Cattle","2006","2006","1000 US$","582","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","02111","Cattle","2007","2007","1000 US$","1409","A","Official figure"
